system:index,01,02,03,04,05,06,07,08,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,n_year,.geo
0000000000000000057a,3.4115634073405503,0.0,0.0,0.8624414144313498,3.724488574135453,418.2684179430138,187.70353894255476,76.2447949504165,20308,20,308,San Pedro Huilotepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057b,0.0,2.3725329365049093,0.23985663311822075,8.043696114731159,17.58778195732406,148.0802980925356,132.46407470703124,84.53935386070185,20301,20,301,San Pedro Ap�stol,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057c,13.641443790770339,6.444193434335105,8.673383841482003,22.9693084927297,21.46878761742137,167.9020988426271,217.5373081617855,101.05827313199946,20311,20,311,San Pedro Jaltepetongo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057d,5.850201013129268,2.06646135379451,1.0220841029440295,0.8961625543068833,8.161073778541716,184.67837212828218,324.38605528594184,300.0651841074088,20302,20,302,San Pedro Atoyac,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057e,35.00628042221069,20.972776412963867,15.555083274841309,86.57866418361664,52.15247216820717,309.7812795639038,459.07828998565674,246.98331260681152,20303,20,303,San Pedro Cajonos,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057f,1.680968399431343,0.19771560119869108,1.9153542084586883,1.5346654481126778,3.4842045504200336,467.0729281349371,194.82383308030123,63.444560579119475,20305,20,305,San Pedro Comitancillo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000580,9.501209315931407,0.0,6.1496771371352,11.156701699394924,34.11345610978453,142.70570911957225,233.29124205316378,53.924390006704215,20321,20,321,San Pedro Nopala,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000581,15.747238950526459,5.2661276168011595,8.099119035064751,22.489011293078992,38.69900396064663,164.0014305613565,282.6462253543502,115.82124602509305,20332,20,332,San Pedro Topiltepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000582,5.467933980473405,2.9052276704010946,0.7983601134839711,3.999488863187154,8.57841439791474,218.8940861687045,119.21394999407174,48.260247208224094,20307,20,307,San Pedro Huamelula,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000583,6.485742213940425,1.9240163525703495,2.162248629315348,1.1053768110941151,7.8303330450214705,166.15688839205606,254.71080117784345,241.90853463011806,20312,20,312,San Pedro Jicay�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000584,17.51535598676608,7.3203852130739735,8.875096605451063,23.711829133793536,19.527282776844558,157.3470528238832,233.55327009715427,92.65664065263579,20313,20,313,San Pedro Jocotipac,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000585,4.185070950343427,5.392307117760899,0.0,3.556187615845815,24.547758169741506,205.3904452448389,197.10415193546245,258.0404513425616,20314,20,314,San Pedro Juchatengo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000586,3.42863669423329,0.0,0.0,1.3930155705111493,5.202011888458774,404.41982217521047,187.41744687014312,79.0171362228875,20079,20,079,Salina Cruz,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000587,13.134098280449301,4.779673718676275,7.133043146255065,13.302428813366108,32.441252221486394,176.88417786116503,296.0872579849496,137.31545141339302,20331,20,331,San Pedro Tida�,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000588,0.0,1.9719952154850617,0.7005812810814899,8.55511680527754,17.64380554131408,145.7709165111832,124.4722036762514,78.17323471454607,20315,20,315,San Pedro M�rtir,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000589,2.976357479299099,5.835354513032881,0.041636106606408416,7.3933771858851465,9.171272818753478,196.09353177858637,125.31781340103002,83.1113425005878,20316,20,316,San Pedro M�rtir Quiechapa,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058a,42.505246719793924,13.846667110928431,10.293905600920263,16.972001237744685,16.383859528347326,334.1570078761814,683.3741927084784,416.9562870133266,20207,20,207,San Juan Mazatl�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058b,7.834086874139999,4.935451714713417,1.9041933962925535,15.122158440468343,42.365087884605686,138.07312323487193,302.1798585688614,112.20758728445502,20317,20,317,San Pedro M�rtir Yucuxaco,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058c,0.11330580536056967,1.147928805160923,3.077736422544768,15.290796050786218,19.712763868209695,114.96761072558515,89.10850691044028,67.30123767657439,20356,20,356,Santa Ana del Valle,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058d,21.67637683442253,19.614759519428553,1.9934764545477794,7.466741332005485,20.576063842294477,348.98176158723726,234.4846069612903,180.52128718449865,20319,20,319,San Pedro Mixtepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058e,10.731416672468185,7.4197213394301285,1.735496195299285,9.780089654427552,30.190210388308127,215.71031803957052,411.3073488090719,258.91553558489045,20320,20,320,San Pedro Molinos,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058f,61.38173151016235,12.971916198730469,14.048349380493164,34.54271475970745,14.112458050251007,281.0860332995653,426.1549816131592,291.70661318302155,20322,20,322,San Pedro Ocopetatillo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000590,28.043119191473767,22.654640922754268,17.896990233611017,69.0495669916678,33.428879998888235,408.66043970175576,538.7699351752485,260.12944120331093,20323,20,323,San Pedro Ocotepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000591,5.055111191058833,4.818633978598091,5.973780117797735,23.992344628576685,15.230127009855353,208.503042926509,186.4043265683687,91.08194059205869,20325,20,325,San Pedro Quiatoni,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000592,163.92495478122112,39.9401927236722,63.392127978783634,84.81220488872079,26.156096087364485,337.96423155240063,571.1809121263589,382.9762090587471,20326,20,326,San Pedro Sochi�pam,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000593,2.7744249231675098,4.024651754042682,2.293688388501897,14.429248094698966,16.15254140504581,186.0122600294562,167.5905135679245,116.7460633750523,20328,20,328,San Pedro Taviche,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000594,38.18819341499935,14.170583832712852,15.081370104306913,76.46848710161872,39.89517404014346,310.0537575338675,444.6801098500336,254.3548627692785,20335,20,335,San Pedro Yaneri,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000595,101.93870031932717,44.576583519536705,58.08974536303998,96.81080281280413,34.781306774198114,350.95417223577687,472.9805613165087,295.64638887812225,20336,20,336,San Pedro Y�lox,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000596,9.94044112850147,4.724484268443119,4.257929267855488,20.431690434873953,42.21846048791766,139.50006318007362,274.709376391388,98.39052614876766,20339,20,339,San Pedro y San Pablo Teposcolula,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000597,5.384166749440005,4.3907354339966735,2.9607282074641996,11.729096172853515,38.33300602544512,120.50701070460799,169.53982744253386,48.556960409681665,20340,20,340,San Pedro y San Pablo Tequixtepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000598,10.297211815760685,4.13166095843682,5.480046346095893,22.113879939627193,39.030746005590146,135.3486123215694,256.14719857069167,79.89695467054845,20341,20,341,San Pedro Yucunama,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000599,5.02736834031117,5.031951403316063,4.348274230957031,11.584123838774769,24.152920072969,143.39429261337352,183.01910554306414,138.92664622807806,20342,20,342,San Raymundo Jalpan,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059a,0.0,3.225232406254232,1.1148088517850334,26.626334834272846,21.99586135388291,167.3606681214632,136.8697560668862,106.09518696400372,20343,20,343,San Sebasti�n Abasolo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059b,0.22423537562808724,0.0,0.8919341567003333,1.8405308890999497,6.253933754303797,174.39780207903465,264.92403006045174,224.84472979117908,20345,20,345,San Sebasti�n Ixcapa,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059c,12.271651932215876,7.0378230483351425,0.0,18.63546288846056,46.2545959311428,151.04627350027195,394.3446840019824,121.89340330672016,20346,20,346,San Sebasti�n Nicananduta,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059d,15.080300580264444,12.921230366410589,0.25775489260153234,5.754020486613326,24.52260472143782,285.56198127131034,264.67064500561656,215.98421733217106,20347,20,347,San Sebasti�n R�o Hondo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059e,0.13061917745150053,2.130131652721992,6.612748049772703,22.284331785908975,21.200720759251944,126.56232507183003,128.65870129603607,99.20711818738626,20539,20,539,Soledad Etla,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059f,11.449045665381254,12.151240984239802,5.745987120487812,6.515465736445824,18.29902765435235,321.93681914748487,190.36735461513453,164.73811974514012,20211,20,211,San Juan Ozolotepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a0,72.06633650633772,22.730526731288283,22.62472448630354,95.54369229418995,38.89035242171323,369.1065871265305,540.789677052829,427.7877564550399,20212,20,212,San Juan Petlapa,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a1,2.760289460606345,4.358851188167972,0.0,5.478345134499728,19.457150141004124,246.6630106150598,226.70799070485253,267.8691824879255,20213,20,213,San Juan Quiahije,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a2,10.559514706454987,9.131349634302893,0.6408498395518903,8.94383306477216,40.76260039286201,219.84015209765298,558.4375711713382,361.5411098601517,20348,20,348,San Sebasti�n Tecomaxtlahuaca,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a3,0.0,3.210958255254306,0.5012895914224479,20.59922433472597,18.721572336783776,169.23032857179643,155.858130129484,107.86439660168612,20349,20,349,San Sebasti�n Teitipac,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a4,7.540092205119668,0.0,3.9044419189741375,13.466510736045105,37.70362899646498,133.56797334903973,248.43832523953108,58.57445862392184,20540,20,540,Villa de Tamazul�pam del Progreso,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a5,1.2771653193693893,6.353876797969525,7.947319025259751,19.07304083207568,15.034231733129575,136.8123229888769,104.75892920127279,105.79139765959519,20350,20,350,San Sebasti�n Tutla,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a6,1.896244050270349,3.0230429466046282,7.975902583131838,9.170971292721566,43.41720780580487,106.10347259312343,256.47054768926535,92.68396444405292,20352,20,352,San Sim�n Zahuatl�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a7,0.22718800147542492,6.337755252644577,0.27742204410329174,5.316683108305389,16.725665660035535,172.0287733309869,132.42666352576484,144.54725219810237,20353,20,353,Santa Ana,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a8,73.89251964146854,15.18950842355044,26.528545073880494,34.75830339407193,17.401798764769815,349.2434400348491,538.7070444558412,388.67679081345324,20354,20,354,Santa Ana Ateixtlahuaca,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a9,100.03953577886081,24.1335681337218,51.30556248153388,56.719935311712106,18.156958789309723,333.6392985853528,507.84898253925684,325.0686831144647,20355,20,355,Santa Ana Cuauht�moc,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005aa,5.9629176303968965,9.308174315409445,5.748817058663873,6.759408531820322,31.82038052975383,171.96655959460006,263.79791911882376,159.14180277535067,20358,20,358,Santa Ana Tlapacoyan,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ab,0.0,2.478580781541732,3.8614642504553442,8.588832863500162,19.922392265026005,139.13050119519758,171.60197009494127,108.42758705371803,20360,20,360,Santa Ana Zegache,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ac,12.834559682833033,13.50541692225428,1.8002783905943867,6.090309412348038,16.677252222830536,264.13842917248985,177.986084356938,131.81873467584947,20361,20,361,Santa Catalina Quier�,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ad,6.205686661160046,8.910360657046194,0.0,6.603964646762037,19.264765072296555,221.7248844309238,218.4883543194142,188.95762248130123,20362,20,362,Santa Catarina Cuixtla,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ae,20.0404326828225,8.198794470948577,14.913371527201226,58.30248430816678,31.353280288695224,211.33107206833319,256.1198825329839,162.5765394272452,20363,20,363,Santa Catarina Ixtepeji,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005af,0.0,2.673955419445565,5.3333681288345085,9.792874166512673,21.005342552880887,146.39312601781023,206.65314053303632,138.69304707234738,20369,20,369,Santa Catarina Quian�,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b0,5.035280400011914,3.0393890099353102,9.081603354000183,12.65449905619923,33.25016575073262,166.51809067539418,291.3851073563817,145.1204758886113,20370,20,370,Santa Catarina Tayata,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b1,4.0146135864896255,0.14140821401045414,2.001578805835676,9.050593563378886,47.702622051518325,104.58893099545683,238.2123142046908,126.86707060469244,20381,20,381,Santa Cruz Tacache de Mina,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b2,14.651635039553923,11.3159787458532,2.095293024007012,9.995860601589083,28.461854210145333,238.32625416166647,478.91866320161256,327.80593612159004,20372,20,372,Santa Catarina Yosonot�,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b3,11.74195315276736,6.538786816620661,7.603021270113645,13.854648612498822,37.173537586118314,155.8641270456582,209.33650548834547,52.99550073558341,20373,20,373,Santa Catarina Zapoquila,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b4,85.53788227505153,18.27734593739585,31.22607285635812,45.62230669955413,15.78865620689023,346.24301356029883,555.9334053009276,367.3574468067714,20374,20,374,Santa Cruz Acatepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b5,0.6950571333731747,0.7420773980628418,2.2171560018554373,20.01667581730127,15.241358074250169,111.96060653524984,95.44040455457124,77.77076037504342,20293,20,293,San Pablo Etla,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b6,1.417388379573822,6.628131687641144,8.486167192459106,18.600617364048958,15.07949014008045,139.9239177107811,106.43209052085876,111.53997907042503,20375,20,375,Santa Cruz Amilpas,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b7,0.5457295435893385,0.21661967190006112,0.0,8.317336716336436,48.69313893514343,129.1578924910554,262.77909681163254,182.71506401330606,20376,20,376,Santa Cruz de Bravo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b8,9.796184661341648,4.3769712377997,1.9055972695350647,7.9544657748740395,28.370477520659858,163.25742828962848,358.63497214457567,278.7514885295839,20382,20,382,Santa Cruz Tacahua,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b9,7.027151622469463,5.39722488418458,8.395379251903956,14.843768270242784,38.126399591801665,168.71579927962924,343.2032084616404,145.10813835688998,20383,20,383,Santa Cruz Tayata,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ba,1.0586975588314775,7.5608520961943135,0.16838420381457167,7.775685128114904,17.902829992598377,188.41232354349722,164.79866137218275,144.30433729371174,20384,20,384,Santa Cruz Xitla,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
